county,fips,year,month,temperature_C,precip_mm
Hillsborough,33011,2021,3,1.01,44.02
Hillsborough,33011,2021,4,7.21,105.3
Hillsborough,33011,2021,5,13.17,91.76
Hillsborough,33011,2021,6,20.18,51
Hillsborough,33011,2021,7,19.29,297.29
Hillsborough,33011,2021,8,21.3,97.34
Hillsborough,33011,2021,9,17.02,138.3
Hillsborough,33011,2021,10,11.97,142.29
Hillsborough,33011,2021,11,2.89,62.1
Hillsborough,33011,2021,12,-0.95,89.28
Hillsborough,33011,2022,1,-8.21,59.52
Hillsborough,33011,2022,2,-4.41,112.28
Hillsborough,33011,2022,3,0.81,80.6
Hillsborough,33011,2022,4,5.97,96.9
Hillsborough,33011,2022,5,14.39,64.48
Hillsborough,33011,2022,6,17.68,66.3
Hillsborough,33011,2022,7,21.92,64.79
Hillsborough,33011,2022,8,22.61,68.2
Hillsborough,33011,2022,9,16.28,133.8
Hillsborough,33011,2022,10,10.37,95.17
Hillsborough,33011,2022,11,5.16,96.6
Hillsborough,33011,2022,12,-1.63,138.88
Hillsborough,33011,2023,1,-2.25,145.08
Hillsborough,33011,2023,2,-3.24,38.36
Hillsborough,33011,2023,3,-0.25,105.4
Hillsborough,33011,2023,4,7.92,115.8
Hillsborough,33011,2023,5,12.63,78.12
Hillsborough,33011,2023,6,17.23,136.5
Hillsborough,33011,2023,7,21.96,227.85
Hillsborough,33011,2023,8,19.17,143.22
Hillsborough,33011,2023,9,17.08,135.6
Hillsborough,33011,2023,10,11.67,80.91
Hillsborough,33011,2023,11,1.34,61.5
Hillsborough,33011,2023,12,0,182.59
Northeastern Connecticut,9150,2017,1,-1.15,94.24
Northeastern Connecticut,9150,2017,2,-1.12,57.4
Northeastern Connecticut,9150,2017,3,-1.18,96.41
Northeastern Connecticut,9150,2017,4,9.25,119.1
Northeastern Connecticut,9150,2017,5,12.75,146.94
Northeastern Connecticut,9150,2017,6,18.55,102.6
Northeastern Connecticut,9150,2017,7,21.01,111.29
Northeastern Connecticut,9150,2017,8,20.54,57.97
Northeastern Connecticut,9150,2017,9,19.03,72.6
Northeastern Connecticut,9150,2017,10,14.9,191.27
Northeastern Connecticut,9150,2017,11,4.32,51.3
Northeastern Connecticut,9150,2017,12,-3.47,66.34
Northeastern Connecticut,9150,2018,1,-4.81,112.53
Northeastern Connecticut,9150,2018,2,0.29,131.88
Northeastern Connecticut,9150,2018,3,0.28,105.71
Northeastern Connecticut,9150,2018,4,4.87,136.8
Northeastern Connecticut,9150,2018,5,15.66,53.01
Northeastern Connecticut,9150,2018,6,18.35,99
Northeastern Connecticut,9150,2018,7,23.01,117.8
Northeastern Connecticut,9150,2018,8,23.18,122.45
Northeastern Connecticut,9150,2018,9,18.83,222.3
Northeastern Connecticut,9150,2018,10,10.34,124.31
Northeastern Connecticut,9150,2018,11,2.64,224.4
Northeastern Connecticut,9150,2018,12,-0.73,120.9
Northeastern Connecticut,9150,2019,1,-4.44,136.71
Northeastern Connecticut,9150,2019,2,-2.99,81.2
Northeastern Connecticut,9150,2019,3,0,73.78
Northeastern Connecticut,9150,2019,4,8.05,183.6
Northeastern Connecticut,9150,2019,5,12.72,96.1
Northeastern Connecticut,9150,2019,6,18.59,110.1
Northeastern Connecticut,9150,2019,7,23.23,113.46
Northeastern Connecticut,9150,2019,8,21.68,110.98
Northeastern Connecticut,9150,2019,9,17.82,43.5
Northeastern Connecticut,9150,2019,10,11.98,160.58
Northeastern Connecticut,9150,2019,11,2.26,84
Northeastern Connecticut,9150,2019,12,-1.11,173.6
Northeastern Connecticut,9150,2020,1,-0.94,45.26
Northeastern Connecticut,9150,2020,2,-1.06,79.17
Northeastern Connecticut,9150,2020,3,3.38,101.06
Northeastern Connecticut,9150,2020,4,5.51,136.8
Northeastern Connecticut,9150,2020,5,12.48,63.24
Northeastern Connecticut,9150,2020,6,19.93,77.4
Northeastern Connecticut,9150,2020,7,24.39,63.55
Northeastern Connecticut,9150,2020,8,23.49,59.21
Northeastern Connecticut,9150,2020,9,18.26,44.4
Northeastern Connecticut,9150,2020,10,11.59,136.4
Northeastern Connecticut,9150,2020,11,7.13,135.6
Northeastern Connecticut,9150,2020,12,-0.08,163.37
Northeastern Connecticut,9150,2021,1,-3.42,66.03
Northeastern Connecticut,9150,2021,2,-3.04,75.6
Northeastern Connecticut,9150,2021,3,2.35,59.83
Northeastern Connecticut,9150,2021,4,7.89,94.2
Northeastern Connecticut,9150,2021,5,13.82,137.02
Northeastern Connecticut,9150,2021,6,20.57,65.1
Northeastern Connecticut,9150,2021,7,20.98,262.26
Northeastern Connecticut,9150,2021,8,22.38,126.48
Northeastern Connecticut,9150,2021,9,18.34,187.8
Northeastern Connecticut,9150,2021,10,13.46,152.21
Northeastern Connecticut,9150,2021,11,4.31,57.9
Northeastern Connecticut,9150,2021,12,1.2,69.44
Northeastern Connecticut,9150,2022,1,-5.44,76.88
Northeastern Connecticut,9150,2022,2,-2.11,129.08
Northeastern Connecticut,9150,2022,3,2.56,80.91
Northeastern Connecticut,9150,2022,4,7.43,99.6
Northeastern Connecticut,9150,2022,5,14.78,48.05
Northeastern Connecticut,9150,2022,6,18.94,83.7
Northeastern Connecticut,9150,2022,7,24.38,49.29
Northeastern Connecticut,9150,2022,8,24.38,73.47
Northeastern Connecticut,9150,2022,9,17.38,163.2
Northeastern Connecticut,9150,2022,10,11.57,121.52
Northeastern Connecticut,9150,2022,11,6.57,95.1
Northeastern Connecticut,9150,2022,12,-0.08,146.32
Northeastern Connecticut,9150,2023,1,0.29,163.68
Northeastern Connecticut,9150,2023,2,-0.74,43.96
Northeastern Connecticut,9150,2023,3,1.84,111.6
Northeastern Connecticut,9150,2023,4,9.91,110.7
Northeastern Connecticut,9150,2023,5,13.35,75.64
Northeastern Connecticut,9150,2023,6,17.94,101.7
Northeastern Connecticut,9150,2023,7,22.86,262.26
Northeastern Connecticut,9150,2023,8,20.35,137.33
Northeastern Connecticut,9150,2023,9,18.19,212.1
Northeastern Connecticut,9150,2023,10,12.77,85.25
Northeastern Connecticut,9150,2023,11,3.19,52.8
Northeastern Connecticut,9150,2023,12,2.23,250.17
Franklin,50011,2017,1,-5.06,59.21
Franklin,50011,2017,2,-5.11,66.64
Franklin,50011,2017,3,-5.02,81.53
Franklin,50011,2017,4,7.43,109.5
Franklin,50011,2017,5,12.28,109.43
Franklin,50011,2017,6,17.82,154.5
Franklin,50011,2017,7,20.22,96.72
Franklin,50011,2017,8,19.28,100.44
Franklin,50011,2017,9,17.73,65.7
Franklin,50011,2017,10,13.16,107.57
Franklin,50011,2017,11,0.87,69.6
Franklin,50011,2017,12,-8.52,58.59
Franklin,50011,2018,1,-9.89,82.15
Franklin,50011,2018,2,-3.84,61.6
Franklin,50011,2018,3,-2.09,58.9
Franklin,50011,2018,4,2.9,117.9
Franklin,50011,2018,5,14.74,57.97
Franklin,50011,2018,6,17.52,91.5
Franklin,50011,2018,7,23.17,82.15
Franklin,50011,2018,8,22.49,72.54
Franklin,50011,2018,9,17.8,95.7
Franklin,50011,2018,10,7.17,85.87
Franklin,50011,2018,11,-1.52,131.7
Franklin,50011,2018,12,-6.06,82.77
Franklin,50011,2019,1,-11.48,102.3
Franklin,50011,2019,2,-8.36,60.2
Franklin,50011,2019,3,-2.37,52.08
Franklin,50011,2019,4,5.19,108.6
Franklin,50011,2019,5,11.08,116.87
Franklin,50011,2019,6,17.37,93.6
Franklin,50011,2019,7,22.91,63.86
Franklin,50011,2019,8,20.38,98.27
Franklin,50011,2019,9,15.61,93.3
Franklin,50011,2019,10,9.61,185.69
Franklin,50011,2019,11,-1.97,90.3
Franklin,50011,2019,12,-4.9,64.48
Franklin,50011,2020,1,-6.75,85.25
Franklin,50011,2020,2,-7.12,66.99
Franklin,50011,2020,3,0.56,79.67
Franklin,50011,2020,4,3.96,69.6
Franklin,50011,2020,5,12.1,59.52
Franklin,50011,2020,6,19.52,55.8
Franklin,50011,2020,7,23.53,101.37
Franklin,50011,2020,8,20.62,126.79
Franklin,50011,2020,9,15.67,60.3
Franklin,50011,2020,10,8.59,107.57
Franklin,50011,2020,11,4.01,57.6
Franklin,50011,2020,12,-2.43,55.49
Franklin,50011,2021,1,-8.5,43.09
Franklin,50011,2021,2,-9,45.92
Franklin,50011,2021,3,-0.29,39.99
Franklin,50011,2021,4,7.29,81.9
Franklin,50011,2021,5,13.57,39.99
Franklin,50011,2021,6,20.72,63.3
Franklin,50011,2021,7,20.34,101.37
Franklin,50011,2021,8,23.08,71.3
Franklin,50011,2021,9,17.51,76.5
Franklin,50011,2021,10,12.16,107.26
Franklin,50011,2021,11,1.92,76.2
Franklin,50011,2021,12,-3.07,61.38
Franklin,50011,2022,1,-13.09,32.86
Franklin,50011,2022,2,-7.54,79.52
Franklin,50011,2022,3,-0.9,75.33
Franklin,50011,2022,4,5.28,112.8
Franklin,50011,2022,5,15.07,96.1
Franklin,50011,2022,6,18.03,115.5
Franklin,50011,2022,7,21.6,78.12
Franklin,50011,2022,8,21.69,94.55
Franklin,50011,2022,9,15.83,135.6
Franklin,50011,2022,10,9.94,71.92
Franklin,50011,2022,11,3.58,89.4
Franklin,50011,2022,12,-3.12,91.14
Franklin,50011,2023,1,-5.84,95.17
Franklin,50011,2023,2,-6.33,43.4
Franklin,50011,2023,3,-0.8,67.27
Franklin,50011,2023,4,7.4,87.9
Franklin,50011,2023,5,12.73,48.98
Franklin,50011,2023,6,18.08,107.7
Franklin,50011,2023,7,22.27,234.98
Franklin,50011,2023,8,19.31,119.66
Franklin,50011,2023,9,17.49,72.3
Franklin,50011,2023,10,11.3,120.28
Franklin,50011,2023,11,0.36,60.6
Franklin,50011,2023,12,-2.11,121.21
Hancock,23009,2017,1,-1.85,166.47
Hancock,23009,2017,2,-2.8,114.24
Hancock,23009,2017,3,-2.24,105.4
Hancock,23009,2017,4,5.77,114.3
Hancock,23009,2017,5,9.54,192.51
Hancock,23009,2017,6,14.53,109.5
Hancock,23009,2017,7,17.54,65.41
Hancock,23009,2017,8,17.42,56.42
Hancock,23009,2017,9,16.23,78.3
Hancock,23009,2017,10,12.97,175.15
Hancock,23009,2017,11,4.14,115.2
Hancock,23009,2017,12,-4.06,149.73
Hancock,23009,2018,1,-4.83,199.64
Hancock,23009,2018,2,-0.65,129.36
Hancock,23009,2018,3,0.37,105.09
Hancock,23009,2018,4,4.09,145.8
Hancock,23009,2018,5,10.93,58.28
Hancock,23009,2018,6,14.01,131.1
Hancock,23009,2018,7,18.47,79.05
Hancock,23009,2018,8,19.37,93
Hancock,23009,2018,9,15.72,144.3
Hancock,23009,2018,10,8.42,154.69
Hancock,23009,2018,11,2.23,221.1
Hancock,23009,2018,12,-2.57,160.27
Hancock,23009,2019,1,-4.89,219.79
Hancock,23009,2019,2,-4.84,106.12
Hancock,23009,2019,3,-0.81,84.32
Hancock,23009,2019,4,4.76,151.5
Hancock,23009,2019,5,8.64,138.26
Hancock,23009,2019,6,13.84,155.7
Hancock,23009,2019,7,18.63,70.99
Hancock,23009,2019,8,17.78,173.29
Hancock,23009,2019,9,14.39,93.3
Hancock,23009,2019,10,10.39,178.56
Hancock,23009,2019,11,2.54,132.6
Hancock,23009,2019,12,-1.1,164.3
Hancock,23009,2020,1,-2.45,100.75
Hancock,23009,2020,2,-2.26,86.71
Hancock,23009,2020,3,1.26,57.35
Hancock,23009,2020,4,4.32,120
Hancock,23009,2020,5,9.58,72.23
Hancock,23009,2020,6,15.36,63
Hancock,23009,2020,7,18.92,69.75
Hancock,23009,2020,8,18.84,63.55
Hancock,23009,2020,9,15.04,40.2
Hancock,23009,2020,10,9.94,168.64
Hancock,23009,2020,11,6.08,127.8
Hancock,23009,2020,12,0.84,189.72
Hancock,23009,2021,1,-2.64,54.56
Hancock,23009,2021,2,-3.25,85.96
Hancock,23009,2021,3,0.48,57.97
Hancock,23009,2021,4,6.47,87.3
Hancock,23009,2021,5,11.08,53.32
Hancock,23009,2021,6,16.71,46.8
Hancock,23009,2021,7,17.32,160.89
Hancock,23009,2021,8,19.23,79.67
Hancock,23009,2021,9,16.17,173.1
Hancock,23009,2021,10,12.02,110.05
Hancock,23009,2021,11,4.97,109.2
Hancock,23009,2021,12,0.08,102.61
Hancock,23009,2022,1,-5.78,95.17
Hancock,23009,2022,2,-2.84,118.16
Hancock,23009,2022,3,1.03,122.45
Hancock,23009,2022,4,5.71,152.4
Hancock,23009,2022,5,11.07,55.18
Hancock,23009,2022,6,14.82,66.3
Hancock,23009,2022,7,19.08,75.33
Hancock,23009,2022,8,19.51,106.33
Hancock,23009,2022,9,15.43,124.2
Hancock,23009,2022,10,11.71,158.72
Hancock,23009,2022,11,6.05,154.8
Hancock,23009,2022,12,0.81,176.7
Hancock,23009,2023,1,-1.09,216.69
Hancock,23009,2023,2,-3.39,46.2
Hancock,23009,2023,3,1.19,71.61
Hancock,23009,2023,4,5.98,67.2
Hancock,23009,2023,5,10.81,91.76
Hancock,23009,2023,6,13.89,153.9
Hancock,23009,2023,7,19.2,156.24
Hancock,23009,2023,8,17.79,171.12
Hancock,23009,2023,9,16.46,123.6
Hancock,23009,2023,10,12.02,156.86
Hancock,23009,2023,11,3.22,102.3
Hancock,23009,2023,12,1.02,197.78
Washington,50023,2017,1,-5.97,64.17
Washington,50023,2017,2,-6.15,75.6
Washington,50023,2017,3,-6.39,88.35
Washington,50023,2017,4,6.26,99
Washington,50023,2017,5,10.55,133.92
Washington,50023,2017,6,16,181.2
Washington,50023,2017,7,18.36,114.08
Washington,50023,2017,8,17.14,100.13
Washington,50023,2017,9,15.59,73.8
Washington,50023,2017,10,11.04,132.06
Washington,50023,2017,11,-0.55,66
Washington,50023,2017,12,-9.37,71.92
Washington,50023,2018,1,-10.4,85.25
Washington,50023,2018,2,-4.9,70
Washington,50023,2018,3,-3.97,69.44
Washington,50023,2018,4,1.42,129.9
Washington,50023,2018,5,13.07,55.8
Washington,50023,2018,6,15.49,100.2
Washington,50023,2018,7,20.37,94.55
Washington,50023,2018,8,19.61,94.86
Washington,50023,2018,9,15.5,92.7
Washington,50023,2018,10,5.55,105.4
Washington,50023,2018,11,-2.43,149.1
Washington,50023,2018,12,-6.26,90.21
Washington,50023,2019,1,-11.84,112.84
Washington,50023,2019,2,-9.09,63.84
Washington,50023,2019,3,-4.1,56.11
Washington,50023,2019,4,4.38,120
Washington,50023,2019,5,9.54,148.8
Washington,50023,2019,6,15.63,137.1
Washington,50023,2019,7,20.5,77.81
Washington,50023,2019,8,17.84,96.1
Washington,50023,2019,9,13.51,96.9
Washington,50023,2019,10,7.95,173.91
Washington,50023,2019,11,-3.11,84.9
Washington,50023,2019,12,-5.75,79.67
Washington,50023,2020,1,-6.93,77.19
Washington,50023,2020,2,-7.84,73.08
Washington,50023,2020,3,-0.77,75.33
Washington,50023,2020,4,2.37,90.9
Washington,50023,2020,5,10.3,72.54
Washington,50023,2020,6,17.1,64.8
Washington,50023,2020,7,20.82,98.27
Washington,50023,2020,8,18.15,103.23
Washington,50023,2020,9,13.8,62.4
Washington,50023,2020,10,6.92,122.76
Washington,50023,2020,11,2.27,76.2
Washington,50023,2020,12,-3.57,62.62
Washington,50023,2021,1,-9.13,47.43
Washington,50023,2021,2,-9.42,47.04
Washington,50023,2021,3,-2.18,42.16
Washington,50023,2021,4,5.43,102.6
Washington,50023,2021,5,11.55,46.5
Washington,50023,2021,6,18.24,67.5
Washington,50023,2021,7,17.59,155.62
Washington,50023,2021,8,20.08,87.11
Washington,50023,2021,9,15.03,77.4
Washington,50023,2021,10,10.22,124.93
Washington,50023,2021,11,0.4,74.4
Washington,50023,2021,12,-3.89,72.23
Washington,50023,2022,1,-13.05,31.93
Washington,50023,2022,2,-7.78,85.68
Washington,50023,2022,3,-1.98,82.46
Washington,50023,2022,4,3.71,108.3
Washington,50023,2022,5,13.21,88.66
Washington,50023,2022,6,16.05,102.9
Washington,50023,2022,7,19.23,93.62
Washington,50023,2022,8,19.42,86.18
Washington,50023,2022,9,13.93,143.1
Washington,50023,2022,10,8.26,75.95
Washington,50023,2022,11,2.27,103.5
Washington,50023,2022,12,-3.91,100.44
Washington,50023,2023,1,-5.88,100.75
Washington,50023,2023,2,-7.19,47.88
Washington,50023,2023,3,-2.51,77.81
Washington,50023,2023,4,5.68,88.2
Washington,50023,2023,5,10.79,50.53
Washington,50023,2023,6,16.14,135
Washington,50023,2023,7,20.37,261.64
Washington,50023,2023,8,17.34,143.22
Washington,50023,2023,9,15.56,73.2
Washington,50023,2023,10,9.56,121.52
Washington,50023,2023,11,-1.06,66
Washington,50023,2023,12,-2.67,146.32
Windham,50025,2017,1,-4,69.44
Windham,50025,2017,2,-3.29,64.96
Windham,50025,2017,3,-3.78,88.04
Windham,50025,2017,4,7.76,92.1
Windham,50025,2017,5,11.58,164.92
Windham,50025,2017,6,17.24,135.6
Windham,50025,2017,7,19.47,75.95
Windham,50025,2017,8,18.43,96.72
Windham,50025,2017,9,16.78,80.1
Windham,50025,2017,10,12.67,176.08
Windham,50025,2017,11,1.75,36
Windham,50025,2017,12,-6.81,76.26
Windham,50025,2018,1,-7.86,93.93
Windham,50025,2018,2,-2.49,96.04
Windham,50025,2018,3,-2.12,70.37
Windham,50025,2018,4,2.98,110.7
Windham,50025,2018,5,14.68,37.2
Windham,50025,2018,6,17.04,103.5
Windham,50025,2018,7,21.33,151.28
Windham,50025,2018,8,20.89,183.21
Windham,50025,2018,9,16.77,149.7
Windham,50025,2018,10,7.85,101.37
Windham,50025,2018,11,-0.54,198.3
Windham,50025,2018,12,-3.63,97.03
Windham,50025,2019,1,-8.28,110.36
Windham,50025,2019,2,-6.08,67.48
Windham,50025,2019,3,-1.97,39.99
Windham,50025,2019,4,6.4,140.7
Windham,50025,2019,5,11.54,87.11
Windham,50025,2019,6,17.18,124.5
Windham,50025,2019,7,21.59,87.42
Windham,50025,2019,8,19.32,82.15
Windham,50025,2019,9,15.43,41.1
Windham,50025,2019,10,9.79,154.38
Windham,50025,2019,11,-0.87,85.2
Windham,50025,2019,12,-3.9,146.94
Windham,50025,2020,1,-3.98,50.22
Windham,50025,2020,2,-5.07,76.85
Windham,50025,2020,3,1.3,80.91
Windham,50025,2020,4,4.2,113.4
Windham,50025,2020,5,11.59,58.28
Windham,50025,2020,6,18.43,64.5
Windham,50025,2020,7,22.21,91.45
Windham,50025,2020,8,20.16,77.81
Windham,50025,2020,9,15.99,54.6
Windham,50025,2020,10,9.07,98.89
Windham,50025,2020,11,4.59,104.1
Windham,50025,2020,12,-2.46,109.43
Windham,50025,2021,1,-6.68,57.35
Windham,50025,2021,2,-7.05,66.92
Windham,50025,2021,3,0.27,41.85
Windham,50025,2021,4,6.75,108.3
Windham,50025,2021,5,12.62,93
Windham,50025,2021,6,19.51,60.9
Windham,50025,2021,7,18.96,307.21
Windham,50025,2021,8,20.88,96.1
Windham,50025,2021,9,16.33,137.7
Windham,50025,2021,10,11.33,138.26
Windham,50025,2021,11,2.09,65.4
Windham,50025,2021,12,-1.49,90.21
Windham,50025,2022,1,-9.55,50.84
Windham,50025,2022,2,-5.25,116.48
Windham,50025,2022,3,0.2,92.69
Windham,50025,2022,4,5.31,98.4
Windham,50025,2022,5,14,75.64
Windham,50025,2022,6,17.19,67.5
Windham,50025,2022,7,21.03,73.78
Windham,50025,2022,8,21.63,69.75
Windham,50025,2022,9,15.76,145.2
Windham,50025,2022,10,9.79,87.11
Windham,50025,2022,11,4.39,99
Windham,50025,2022,12,-2.36,127.1
Windham,50025,2023,1,-2.91,134.85
Windham,50025,2023,2,-3.92,40.6
Windham,50025,2023,3,-1.11,111.91
Windham,50025,2023,4,7.72,106.8
Windham,50025,2023,5,12.09,73.78
Windham,50025,2023,6,16.85,137.7
Windham,50025,2023,7,21.53,243.35
Windham,50025,2023,8,18.64,122.45
Windham,50025,2023,9,16.38,124.5
Windham,50025,2023,10,11.08,97.96
Windham,50025,2023,11,0.62,61.2
Windham,50025,2023,12,-0.56,171.74
Belknap,33001,2017,1,-3.95,72.54
Belknap,33001,2017,2,-3.9,92.68
Belknap,33001,2017,3,-3.92,88.66
Belknap,33001,2017,4,7.6,120.6
Belknap,33001,2017,5,11.46,161.2
Belknap,33001,2017,6,17.69,123.6
Belknap,33001,2017,7,19.89,73.78
Belknap,33001,2017,8,18.97,88.04
Belknap,33001,2017,9,17.22,85.2
Belknap,33001,2017,10,12.99,180.73
Belknap,33001,2017,11,1.89,52.5
Belknap,33001,2017,12,-7.31,84.32
Belknap,33001,2018,1,-7.96,98.27
Belknap,33001,2018,2,-2.67,93.52
Belknap,33001,2018,3,-1.51,72.85
Belknap,33001,2018,4,3.78,131.4
Belknap,33001,2018,5,14.39,34.72
Belknap,33001,2018,6,17.18,93.3
Belknap,33001,2018,7,21.64,109.74
Belknap,33001,2018,8,21.35,133.61
Belknap,33001,2018,9,17.07,126.9
Belknap,33001,2018,10,7.68,109.74
Belknap,33001,2018,11,-0.32,211.2
Belknap,33001,2018,12,-3.95,92.38
Belknap,33001,2019,1,-8.59,123.07
Belknap,33001,2019,2,-6.44,74.2
Belknap,33001,2019,3,-1.75,51.46
Belknap,33001,2019,4,6.16,127.2
Belknap,33001,2019,5,11.06,96.41
Belknap,33001,2019,6,16.92,135.9
Belknap,33001,2019,7,22.04,83.7
Belknap,33001,2019,8,19.65,112.84
Belknap,33001,2019,9,15.51,31.5
Belknap,33001,2019,10,10.11,162.13
Belknap,33001,2019,11,-0.7,90.3
Belknap,33001,2019,12,-3.51,158.72
Belknap,33001,2020,1,-4.49,64.48
Belknap,33001,2020,2,-4.92,79.46
Belknap,33001,2020,3,1.38,72.54
Belknap,33001,2020,4,4.25,129.9
Belknap,33001,2020,5,11.77,57.35
Belknap,33001,2020,6,18.42,82.5
Belknap,33001,2020,7,22.09,81.84
Belknap,33001,2020,8,20.49,53.63
Belknap,33001,2020,9,16.09,34.2
Belknap,33001,2020,10,8.94,107.57
Belknap,33001,2020,11,4.64,105.9
Belknap,33001,2020,12,-2.12,112.22
Belknap,33001,2021,1,-5.52,53.94
Belknap,33001,2021,2,-6.58,68.6
Belknap,33001,2021,3,0.43,49.91
Belknap,33001,2021,4,6.95,98.4
Belknap,33001,2021,5,13.04,65.41
Belknap,33001,2021,6,20.06,35.1
Belknap,33001,2021,7,18.98,263.81
Belknap,33001,2021,8,21.17,74.09
Belknap,33001,2021,9,17.02,114.3
Belknap,33001,2021,10,11.81,139.81
Belknap,33001,2021,11,2.82,62.4
Belknap,33001,2021,12,-1.72,94.24
Belknap,33001,2022,1,-8.83,59.21
Belknap,33001,2022,2,-5.02,103.6
Belknap,33001,2022,3,0.32,87.73
Belknap,33001,2022,4,5.8,102.9
Belknap,33001,2022,5,13.98,61.07
Belknap,33001,2022,6,17.36,69.3
Belknap,33001,2022,7,21.39,72.23
Belknap,33001,2022,8,21.93,107.57
Belknap,33001,2022,9,15.66,139.2
Belknap,33001,2022,10,10.1,104.16
Belknap,33001,2022,11,4.77,110.1
Belknap,33001,2022,12,-2.1,144.77
Belknap,33001,2023,1,-2.76,150.04
Belknap,33001,2023,2,-4.55,42.56
Belknap,33001,2023,3,-0.24,86.18
Belknap,33001,2023,4,7.02,130.5
Belknap,33001,2023,5,12.39,91.14
Belknap,33001,2023,6,16.85,146.4
Belknap,33001,2023,7,21.85,204.6
Belknap,33001,2023,8,19.02,148.49
Belknap,33001,2023,9,17.26,112.5
Belknap,33001,2023,10,11.42,78.74
Belknap,33001,2023,11,1.19,69.9
Belknap,33001,2023,12,-0.71,194.68
Bennington,50003,2017,1,-4.35,73.78
Bennington,50003,2017,2,-3.62,65.24
Bennington,50003,2017,3,-4.24,81.53
Bennington,50003,2017,4,7.47,85.2
Bennington,50003,2017,5,11.24,163.68
Bennington,50003,2017,6,16.76,142.2
Bennington,50003,2017,7,19.01,104.78
Bennington,50003,2017,8,17.72,82.46
Bennington,50003,2017,9,16.08,73.2
Bennington,50003,2017,10,11.93,123.69
Bennington,50003,2017,11,1.22,38.4
Bennington,50003,2017,12,-6.77,66.65
Bennington,50003,2018,1,-8.17,83.7
Bennington,50003,2018,2,-2.94,87.64
Bennington,50003,2018,3,-2.8,64.48
Bennington,50003,2018,4,2.27,104.4
Bennington,50003,2018,5,14.36,44.02
Bennington,50003,2018,6,16.54,98.1
Bennington,50003,2018,7,20.74,146.32
Bennington,50003,2018,8,20.54,151.9
Bennington,50003,2018,9,16.46,131.7
Bennington,50003,2018,10,7.58,91.76
Bennington,50003,2018,11,-0.91,166.5
Bennington,50003,2018,12,-3.94,96.72
Bennington,50003,2019,1,-8.91,115.63
Bennington,50003,2019,2,-6.45,67.2
Bennington,50003,2019,3,-2.53,38.44
Bennington,50003,2019,4,6.07,127.8
Bennington,50003,2019,5,11.36,100.13
Bennington,50003,2019,6,16.72,131.1
Bennington,50003,2019,7,21.03,88.04
Bennington,50003,2019,8,18.55,87.42
Bennington,50003,2019,9,14.78,50.4
Bennington,50003,2019,10,9.21,175.77
Bennington,50003,2019,11,-1.32,79.8
Bennington,50003,2019,12,-4.34,125.24
Bennington,50003,2020,1,-4.34,49.91
Bennington,50003,2020,2,-5.35,74.82
Bennington,50003,2020,3,1,78.74
Bennington,50003,2020,4,3.72,98.7
Bennington,50003,2020,5,11.07,62.62
Bennington,50003,2020,6,17.88,53.7
Bennington,50003,2020,7,21.57,97.03
Bennington,50003,2020,8,19.31,119.97
Bennington,50003,2020,9,15.15,78.3
Bennington,50003,2020,10,8.63,86.8
Bennington,50003,2020,11,3.88,102.3
Bennington,50003,2020,12,-2.78,88.97
Bennington,50003,2021,1,-7.62,55.49
Bennington,50003,2021,2,-7.53,57.68
Bennington,50003,2021,3,-0.2,44.33
Bennington,50003,2021,4,6.14,108.6
Bennington,50003,2021,5,11.99,88.66
Bennington,50003,2021,6,18.83,84.3
Bennington,50003,2021,7,18.86,270.63
Bennington,50003,2021,8,20.45,101.06
Bennington,50003,2021,9,15.8,141.3
Bennington,50003,2021,10,10.91,152.52
Bennington,50003,2021,11,1.43,68.1
Bennington,50003,2021,12,-1.62,83.39
Bennington,50003,2022,1,-9.96,38.44
Bennington,50003,2022,2,-5.72,101.08
Bennington,50003,2022,3,-0.22,101.06
